,RL_NSGAII,NSGAII,SPEA2,NSGAIII
ZDT3,0.0031903288095039284,0.0031683524281665644,0.0031495475315868734,0.0033460884109555956,
ZDT3,0.0031164566919625104,0.003128033501873356,0.003269754281504895,0.0032395208159230367,
ZDT3,0.0030631759265003587,0.0031306303704223106,0.0060204133843043345,0.003396871864457207,
ZDT3,0.003203625791526578,0.003333912778878326,0.00322953732313256,0.0034247198096356278,
ZDT3,0.003293498949122745,0.0032970986191863385,0.003153641843592987,0.003325003293159098,
ZDT3,0.0031909261948603615,0.00324348332094055,0.0030828977375814666,0.0033911066838861045,
ZDT3,0.0031278240626366398,0.0031771981710826537,0.003104294298185594,0.003495448955515623,
ZDT3,0.0030429836067942207,0.0034687093751782474,0.008568440234070128,0.0034836004666894712,
ZDT3,0.002988024340674766,0.0031371895849643464,0.003114390438098119,0.0034364971387565255,
ZDT3,0.00305560580761948,0.0034407891208841556,0.003019299794837816,0.00349025018574677,
ZDT3,0.0032361242161818445,0.0030251192524661293,0.0031378731037883527,0.0034209735487221813,
ZDT3,0.0032359457656167393,0.00311580988832714,0.003400405751624349,0.003469622044333104,
ZDT3,0.0036236897288992325,0.003155524530868876,0.0044028287536423336,0.00338347774241668,
ZDT3,0.0031508467008880105,0.003423495418423353,0.003182214365704453,0.003473841702065279,
ZDT3,0.0034786935019087356,0.003116541324003332,0.0032233094493060253,0.0033711213723964235,
ZDT3,0.0031443395694212566,0.003124693426772041,0.003107517697116366,0.0035072476797539834,
ZDT3,0.0031215862966670047,0.0031471556644057956,0.0029557879268707794,0.003454069254865433,
ZDT3,0.003220449560971176,0.0031357530836902047,0.0032082746202741178,0.0035220109861740776,
ZDT3,0.003083579600599504,0.003184607413801828,0.003050630233379021,0.003641086109158005,
ZDT3,0.003307628273138213,0.0034476824238801346,0.0032142016943712665,0.0033178014690895654,
ZDT3,0.003333446462842832,0.0033008247105705472,0.0032508021809423255,0.003480193168711701,
ZDT3,0.003377103624929058,0.0031598004154451322,0.0032812199014464996,0.0035149328529484884,
ZDT3,0.003160443808195774,0.003136064327981847,0.003104128538475395,0.0033921686271153936,
ZDT3,0.003154753384012348,0.003385273603853889,0.0031116313656834754,0.0034763983229938998,
ZDT3,0.0032790222533733435,0.0031968079424959423,0.003131975082540301,0.0034675941242458146,
ZDT3,0.003385038473217305,0.003145286571280591,0.0031093533284981987,0.0034247652219268807,
ZDT3,0.0032699048602199627,0.003074737443328106,0.008689128903011252,0.003616175644156647,
ZDT3,0.0031659620532621022,0.0030484670981563078,0.00332490994554456,0.0033967595011587144,
ZDT3,0.0031611628075459987,0.027733573002768235,0.02757188168244476,0.003559400165439412,
ZDT3,0.0035249041333348012,0.0032806313040964277,0.0030886986477389753,0.00345345187014137,
ZDT3,0.0031502607501920025,0.0030158184911178248,0.0031598261782073487,0.003501116645444525,
ZDT3,0.003126013304558217,0.003301831543451498,0.0030271616822581523,0.0033184428841177226,
ZDT3,0.0030746949839025057,0.003013224922145791,0.0031660653259890023,0.0034631793446334635,
ZDT3,0.0031227503665995624,0.003312148617859911,0.00315499622261971,0.0034246828678866676,
ZDT3,0.0030314309279337462,0.0032507839372218706,0.003021668100017921,0.0036771892936443952,
ZDT3,0.0029760246700654613,0.0031819448341700815,0.003090180286696448,0.003464208584707644,
ZDT3,0.003178211944414517,0.003318079352887529,0.0032317955325062197,0.003495341198275626,
ZDT3,0.003230735349159249,0.003216315382576948,0.003167953844616047,0.003422646657787105,
ZDT3,0.0031017414894625173,0.0030245601017191925,0.0031809549242851503,0.003436166203710079,
ZDT3,0.003258114892867822,0.003037497432533556,0.0031228045560753085,0.0033716487344728338,
ZDT3,0.0030580614448971755,0.003242061857807255,0.0033617436239316277,0.003599477230916273,
ZDT3,0.003157478970215079,0.0033351501767789784,0.003124401369063501,0.0033621939283236617,
ZDT3,0.0030388402778965843,0.0033189833045046526,0.0030425523576118156,0.003420785248275313,
ZDT3,0.0032157555348572052,0.0035295297286469986,0.0031122019833088304,0.0035644371839059995,
ZDT3,0.0033125816422211194,0.0032505005102273343,0.0030176851274191785,0.0034759346383857453,
ZDT3,0.003151117851809761,0.003134911338751178,0.0031135247641297485,0.0036767474692520567,
ZDT4,0.3888620123634175,0.38858990678013633,0.2551276503509353,0.5253633755066486,
ZDT4,0.1252599179772021,0.5253792501394644,0.25673297235942444,0.12599023206118395,
ZDT4,0.2552098039429623,1.1111413860244688,0.1680319774937413,0.6656884767391994,
ZDT4,0.25533781451114856,0.38859617187345646,0.004007551373210749,0.5253579698860592,
ZDT4,0.004303592561729348,0.2551422984198761,0.005941942785867815,0.2551010103739638,
ZDT4,0.5255997874938076,1.9483879133616118,0.003890189831949289,0.5253653895135926,
ZDT4,0.25526505490261436,0.5253645230067574,0.00421097922414258,0.6656916362032856,
ZDT4,0.1252967917407651,0.5253744446120002,0.012025000863874485,0.3885597566829049,
ZDT4,0.12522724588414128,0.25512132016443995,0.1251878910083764,0.12516614478856064,
ZDT4,0.004332008433083572,0.25511898139553046,0.003853796651190887,0.5253600888163418,
ZDT4,0.25530075064310526,0.38858009213255945,0.2561043038028163,0.38855837344320526,
ZDT4,0.38869673885190265,0.5253709282976038,0.31872819166512434,0.2551304029471611,
ZDT4,0.004248804752716993,0.3885868931823462,0.2843534409609366,0.5253600749509194,
ZDT4,0.1252606869721147,0.12521106321079686,0.12518027991492867,0.2551058861126225,
ZDT4,0.12534178501271073,0.6656987660657688,0.003847680814771066,0.6657088345824792,
ZDT4,0.2552754383460504,0.6656975148017183,0.2551131612458335,0.25510494840796927,
ZDT4,0.12531988644492464,0.8098693325880155,0.0037666125861613277,1.2687376560745505,
ZDT4,0.12530212022300838,0.12521236310068606,0.0038486683877397253,0.25509749653601377,
ZDT4,0.25529741487657714,0.2551426357700225,0.12519204639185053,0.38855824272128064,
ZDT4,0.38880286736061626,0.004489084598451969,0.0039815479714814086,0.2550977400492347,
ZDT4,0.1253017289402642,0.12523694664724525,0.2551088710192465,0.003917600229546852,
ZDT4,0.255301925014557,0.004122885931650962,0.12518659563310489,0.2550978290932564,
ZDT4,0.3887861892258762,0.2551194063000179,0.25511990537789747,0.12516950148501735,
ZDT4,0.255210685533514,0.5253714000873232,0.12518436305490305,0.3885686595805895,
ZDT4,0.255385770694504,0.2551205473245731,0.25518816588450477,0.003918636192114164,
ZDT4,0.2552123976992287,0.5253723384205595,0.005775509440014385,0.38855710920174547,
ZDT4,0.004451760822511774,0.004527749777625014,0.25512206602251836,0.1251664283405503,
ZDT4,0.2555590198929291,0.25512808991415176,0.12518330542718134,0.3885585017739621,
ZDT4,0.2552291203072381,0.1252101594285472,0.0038627603269605943,0.665689529841704,
ZDT4,0.6659634583926971,0.2551511219480373,0.0038360191538321783,0.5253920151275363,
ZDT4,0.004284849723753954,0.38859118514610347,0.0038949063134240164,0.2550968042744275,
ZDT4,0.12525791887809357,0.38858483832982454,0.003786908086444648,0.25509759777729324,
ZDT4,0.255222086312239,0.004388190203315716,0.1251873530362079,0.25510687052130526,
ZDT4,0.004197307010073032,0.5253727352035604,0.003869856133711976,1.1110941184810188,
ZDT4,0.3886675639764233,0.25513357798005165,0.25510701767038757,0.1251662808145564,
ZDT4,0.5255073698581139,0.38857459120530286,0.25511184773097384,0.5253577506717809,
ZDT4,0.004192692194041406,0.25514170092262317,0.018428873625185114,0.5253583377665069,
ZDT4,0.3886725763497106,0.38858310358949905,0.003834626715153432,0.003920665954189889,
ZDT4,0.6658690577318318,0.38858702204130313,0.0038835094943071254,0.1251658423504554,
ZDT4,0.3886573151066795,0.9582377439629666,0.12520193702043267,0.12516633976351688,
ZDT4,0.3887274695480474,0.6656997459085395,0.12747545180588107,1.4313318416710583,
ZDT4,0.2552841621189363,0.25513073015870796,0.014071695700591998,0.25509748603338533,
ZDT4,0.38872908280138485,1.2687360048998058,0.1251884910248737,0.8098732526497239,
ZDT4,0.5254913048635348,0.6657014967767244,0.2551299028000458,0.5253606746794752,
ZDT4,0.2553406066525455,0.9582322254329408,0.003917762371758415,0.8098926505276215,
ZDT4,0.12524033168770357,0.388576684697262,0.1451606193636266,0.2550973853753974,
ZDT4,0.25515735826902314,0.38857290729696803,0.1251813915214539,1.1110941627217237,
ZDT4,0.004599064457028502,0.6656943705351434,0.3886705139269728,0.5253618221297522,
ZDT4,0.25534776119237335,0.2551334774691714,0.003810554326497047,0.5253582739336191,
ZDT4,0.12529710960113125,0.3885855704288038,0.0038774292178138043,0.5253585242013649,
ZDT4,0.5257015979163238,0.5253697013192077,0.011495784140391523,0.2551012518280552,
ZDT4,0.6657559025128572,0.12523940918718712,0.1252515093543366,0.8098982386792358,
ZDT4,0.0043610161834007535,0.5253691731741394,0.12519667424422637,0.38856269080684347,
ZDT4,0.3888500988958238,0.5253696131093311,0.12519016466649535,0.5253579256093281,
ZDT4,0.004170531912340388,0.2551330129777998,0.13109233568440082,0.12516634570452548,
ZDT4,0.3886943688367734,0.5254155640449981,0.006437955432212084,0.5253580624820482,
ZDT4,0.1252653102559227,0.12522924558639995,0.0038723787665211613,0.2550987651996932,
ZDT4,0.1252534702105025,0.388577157205226,0.3885704129894647,0.8098719791647494,
ZDT4,0.12525321585676766,0.1252321727746311,0.0039512290987126445,0.5253581260788839,
ZDT4,0.38885203000029306,0.1252492337933948,0.05070355367755441,0.1251664267819354,
ZDT4,0.2551872706152825,0.12523647726807008,0.12549921508338577,0.9582522234565193,
ZDT4,0.2551742885361388,0.3885739944893153,0.12518591689343989,0.255097627947905,
ZDT4,0.3888104139885111,0.5253787560531931,0.25511368863919354,0.6656973966773769,
ZDT4,0.388648741859777,0.25513258569538594,0.003774178386093945,0.12527740488358433,
ZDT4,0.3887660375582806,0.2551293715331928,0.1252881426000305,1.1110909658869552,
ZDT4,0.255431762875403,0.2551486645578984,0.019605936771229408,0.5253688305331942,
ZDT4,0.6660137035630379,0.12526659895982883,0.1251796934104906,0.8098682384874016,
ZDT4,0.25526176022735725,0.5253714784672459,0.38857835237303995,0.0040238007280583065,
ZDT4,0.1253671442052869,0.38859424247529106,0.12518541875193379,0.38855980726319234,
ZDT4,0.12527940360722187,0.12522037250469123,0.2551089178392241,0.3885886287059715,
ZDT4,0.25519771677775427,0.3885742330218154,0.3885696729658936,0.525361255241854,
ZDT4,0.0048739317932869316,0.38857524279479955,0.00387090231282088,0.5253625921623059,
ZDT4,0.12524772448352278,1.9483995747326646,0.0038939893707902835,0.255099700232824,
ZDT4,0.38883944424567346,0.38857953666996325,0.003813568184032271,0.25510071912917404,
ZDT4,0.25528563223585704,0.38858476072670367,0.4401879257576706,0.5253577811476573,
ZDT4,0.004320123908640157,0.3885794506704134,0.003845816423723225,0.0038871112061256447,
ZDT4,0.25526417853186745,0.5253663473659941,0.0137979038953117,0.25509747728312804,
ZDT4,0.3886513241770918,0.25512919785082694,0.036249830305037214,0.12516530617197635,
ZDT4,0.1253077674683902,0.3885846938335704,0.0038479785998953037,0.5253599558252571,
ZDT4,0.25529272196430436,0.5253676504358386,0.003941149304498455,0.38855807434638523,
ZDT4,0.25531675021568007,0.6657076830675832,0.12587240253693133,0.5253714402142898,
ZDT4,0.2553675395799989,0.1252193043543422,0.27906460830844415,0.38855698622032286,
ZDT4,0.1253150471775665,0.2551302178467824,0.12518567181854806,0.3885593694346573,
ZDT4,0.12533821704874223,0.12521480282158737,0.007012858015861596,0.12516717314386422,
ZDT4,0.2552348843112573,0.25512126308299826,0.2551074141690839,0.2551064698684662,
ZDT4,0.12528212167014635,0.2551303234867023,0.12524242225377732,0.2550973267719203,
ZDT4,0.004348345395092225,0.38857734743989714,0.388911620786383,0.3885604189736895,
ZDT4,0.25537713989837657,0.38858459731309286,0.003827379055724718,0.3885585808035076,
ZDT4,0.12524956965425146,0.5253679164422824,0.2577008891904407,0.12516480734361138,
ZDT4,0.2553341749817635,0.2551334605551289,0.0038275003476688453,0.2551012119287247,
ZDT4,0.25525096315863177,0.25512770209809993,0.003801891866604823,0.1251666100386325,
ZDT4,0.2552505554655741,0.004419065057733031,0.25511077673464794,0.38855869357915995,
ZDT4,0.25517792127352434,0.12521558245451747,0.003896071732219457,0.12516740824603667,
ZDT4,0.25518069865875553,0.2551420485469598,0.010668541085931885,0.003892577422001264,
ZDT4,0.1252609635507352,0.0043453751148381,0.388571613908953,0.25509750238287376,
ZDT4,0.6659863127436015,0.25512523370992224,0.003889235488814023,0.6656885160575836,
ZDT4,0.1252249017790987,0.8098767445759588,0.00624760175689224,0.38855866135368244,
ZDT4,0.25518096440210875,0.6657096506915645,0.0038300418403808957,1.1111013377989356,
ZDT4,0.12524801375068922,0.25511842441703314,0.0038265330230843235,0.003916854732815602,
ZDT4,0.12529044489563315,0.525367929022096,0.027704293792945783,0.2550965678027225,
ZDT4,0.12527997024770515,0.2551495421314752,0.12519078223808597,0.3885596468232545,
ZDT4,0.2552427063762696,0.0042801358297298005,0.004062070894757035,0.8098914398178019,
ZDT4,0.1252751397791276,0.2551682226489457,0.1251830398971081,1.9484012092818799,
ZDT4,0.3887343734119557,0.12523222208102766,0.12518289769967328,0.12516768982485976,
ZDT4,0.25519526843774615,0.6657202612556576,0.1251835989082177,0.12516744283359177,
ZDT4,0.2551972560344102,0.3885776185189229,0.3886854089312098,0.1251655673206644,
ZDT4,0.12535211753666012,0.5253764218077536,0.2551756686585262,0.5253902969755749,
ZDT4,0.12529172516755932,0.1252187263906468,0.0038945193901855067,0.12516650291212178,
ZDT4,0.004375413775672381,0.25512456365379405,0.004290961564521332,0.25509754732397083,
ZDT4,0.2551934565669544,0.25514661218146817,0.2586928728623115,1.1110933499230413,
ZDT4,0.1253122588773108,0.12521630880791598,0.19730504747376873,0.12516634465826657,
ZDT4,0.0044659838368553756,0.3886012779055834,0.12518450246294374,0.525359113108133,
ZDT4,0.12526071022851198,0.004310464189199264,0.003821053814572204,0.2550996283795875,
ZDT4,0.12527629657362654,0.255139676611989,0.003885969501193048,0.525364571894634,
ZDT4,0.525561310274067,1.9483937617195213,0.00512424049674776,0.25509729469443737,
ZDT4,0.25541597728518506,0.8098788279745421,0.25516368064320194,0.388558076291367,
ZDT4,0.2551816423315533,0.38857395456305505,0.12518880718436862,0.5253599640300317,
ZDT4,0.25516083057839833,0.3885751034757893,0.003840028664141903,0.12516622204221878,
ZDT4,0.12530074533734897,0.5253791196240392,0.011633590658985367,0.5253606598107864,
ZDT4,0.25517421509858584,0.2551342299039489,0.004704567430942894,0.12521862741861264,
ZDT6,0.20932045870342994,0.2092386951500984,0.22924301916307546,0.20935580726540606,
ZDT6,0.20939247777820338,0.20926259404319145,0.2307121785446148,0.20920116130675429,
ZDT6,0.2093853579778055,0.20927564571000626,0.22115870728696177,0.20927564658143638,
ZDT6,0.20940083433812678,0.20927006766273049,0.22278109039266444,0.20931998534600382,
ZDT6,0.2094127036403105,0.20928810926678695,0.23207670975068018,0.2093378469716736,
ZDT6,0.2093339150477206,0.20932844363220526,0.2261857539861205,0.20930940072123694,
ZDT6,0.20938984585739304,0.20924710763260582,0.22750176190852972,0.20924042371835141,
ZDT6,0.2094617774863252,0.20929143362584895,0.21964877126423096,0.20931151457819192,
ZDT6,0.20935697966442224,0.20918998378636955,0.2160586747935847,0.20934688216248545,
ZDT6,0.20934851791082196,0.20926013696045576,0.22930044082082518,0.20934175313529427,
ZDT6,0.20937004893571226,0.20928822663947055,0.22899508268135157,0.2093260888647253,
ZDT6,0.20930910381015932,0.20931969222869962,0.214195812393151,0.2092777976041946,
ZDT6,0.20944187790036345,0.20918737057729572,0.21512657015637063,0.20933736791905364,
ZDT6,0.20930583577779435,0.20933171748671486,0.2329894354311214,0.20932009344302302,
ZDT6,0.2093565936645324,0.2092182489579568,0.21662289962193151,0.20927683709091943,
ZDT6,0.20946468087737574,0.20934685828046437,0.21400082418951816,0.20934128216614226,
ZDT6,0.20939752130125633,0.20930489846765446,0.24429482479929335,0.20937854740662515,
ZDT6,0.20934800919807245,0.2092683472228103,0.22894656898697588,0.20933793191971925,
ZDT6,0.2093359687223391,0.20924984566120386,0.22766039092787618,0.20924706643244056,
ZDT6,0.20935623837778475,0.20928617306004121,0.22986012368757952,0.2093149123597955,
ZDT6,0.20936375563792967,0.20937944613423556,0.21754604193827212,0.20930361927104374,
ZDT6,0.20946070226993008,0.20931628940254174,0.23150797603743442,0.2093280611231327,
ZDT6,0.20937663461577372,0.20929697447962095,0.21173315774756835,0.20932235994317694,
ZDT6,0.20938283518010628,0.20930337456328676,0.22285938825297788,0.20927688207829834,
ZDT6,0.2093790348122818,0.20929718062371308,0.22933403184272302,0.209302515130878,
ZDT6,0.20934720324205586,0.20921141515542838,0.21998694398905863,0.2093106646638623,
ZDT6,0.20929026936214834,0.20931412165463567,0.2289043342599685,0.2093189190444946,
ZDT6,0.20938133208080895,0.2092287054772595,0.22016209812536094,0.20929989946928573,
ZDT6,0.2093735307740543,0.20929477534421856,0.21381333228539792,0.2093732152634547,
ZDT6,0.20947817291983498,0.20927596149862096,0.21866359958927745,0.2093261152525106,
ZDT6,0.20935102781043274,0.20930182759134242,0.2255311058500057,0.20923041240111884,
ZDT6,0.20945185519125784,0.20928177059951697,0.2244650399781576,0.20931388911603327,
ZDT6,0.20939754239829603,0.209231218373198,0.22992789999301752,0.2093088825893781,
ZDT6,0.20933140590152308,0.20931253081048976,0.22745720805604352,0.20934221729166952,
ZDT6,0.20940731988554223,0.20926839684837117,0.22229432619631262,0.20916454153937597,
ZDT6,0.20932513354188326,0.20942000834450844,0.22904672633036685,0.20932946901149224,
ZDT6,0.20934096309255656,0.2093221795623731,0.21410946378463389,0.2092588444793734,
ZDT6,0.20947152934229102,0.20925603584868277,0.22782378500304612,0.20936532365166144,
ZDT6,0.20939051885408813,0.20932597332661437,0.22795259942237658,0.2093510038577645,
ZDT6,0.20936044777927496,0.2093414962589392,0.21995702340416323,0.20931072209372326,
ZDT6,0.2093408499917203,0.2092540632646419,0.21853175560800564,0.20934091828072618,
ZDT6,0.20929713480575224,0.20933399005052608,0.2180203852841034,0.20935887999877667,
ZDT6,0.20934294390906155,0.2093742090763584,0.23000480970724094,0.20934610051515953,
ZDT6,0.20937640289128645,0.20930396208042798,0.22053892787997903,0.20919908513214783,
ZDT6,0.2093833845192489,0.20925663441461329,0.22122593476220828,0.2093282677944375,
ZDT6,0.20939032990602763,0.20922187318667468,0.21474013110240583,0.20931781772235974,
ZDT6,0.20938589373669414,0.20931174009780448,0.22451422449858208,0.20929083912692248,
ZDT6,0.20937842498709736,0.20935157799974122,0.23362399724821717,0.2092748678233932,
ZDT6,0.20933988749081972,0.2092023663778534,0.22271544600353965,0.20925800795683133,
ZDT6,0.20935487486659088,0.20926233792475363,0.2271112909872183,0.20932977814089868,
ZDT6,0.20934146120650957,0.20923907875573003,0.22585125132957581,0.2093410251749181,
ZDT6,0.20931188775940787,0.20934151228050102,0.21416504200429556,0.20927461883785717,
ZDT6,0.2093971944294115,0.20935879446421268,0.21523784728729192,0.20935896848670987,
ZDT6,0.20945693886123987,0.20925690883679426,0.21505766548783983,0.20919314794723337,
ZDT6,0.2093876932730893,0.2092781627672214,0.2277626513650233,0.20932329972193348,
ZDT6,0.20938099928938173,0.20929440401689292,0.214987428252793,0.20929546422183404,
ZDT6,0.20940837819329297,0.20924704825651919,0.22079184247981495,0.20932576682834378,
ZDT6,0.20936692862018358,0.20929885644188542,0.2291159573154545,0.20935383353939727,
ZDT6,0.20939182136260576,0.20928826046663473,0.21601542824576112,0.20918665762977537,
ZDT6,0.20944136141620182,0.20929488868349705,0.21816581348083536,0.20933139886543425,
ZDT6,0.2093755210505923,0.20939390914847994,0.22607694750624271,0.2092652878807199,
ZDT6,0.20939223012573152,0.20933542564636987,0.22586678294381785,0.20931583299252068,
ZDT6,0.2093293792585601,0.20944186133886322,0.22029303162309827,0.20934797623243995,
ZDT6,0.20936250477016113,0.2093323771418304,0.22885804483073163,0.20929916435717777,
ZDT6,0.20946186756689547,0.20932184575132834,0.21686388672437532,0.20927550122774738,
ZDT6,0.2093724295661544,0.209338643360276,0.2151523025556423,0.2093420463522378,
ZDT6,0.2093696380667365,0.20933277916073917,0.22769138238154996,0.20936158942426777,
ZDT6,0.20936309149621463,0.2092652129531174,0.2191199773952096,0.20933607012330555,
ZDT6,0.2093466331145615,0.20925520967701153,0.2245867284000728,0.20928885163870836,
ZDT6,0.20935360272662057,0.2093327605736047,0.2162557216773918,0.20944856788483726,
ZDT6,0.2093714207762395,0.2093093188861878,0.22192547289442635,0.20918084360999886,
ZDT6,0.20940629305095665,0.20933516481208173,0.21573813181183865,0.20930219604463043,
ZDT6,0.20937360714809325,0.20925370284935457,0.2334330547871661,0.20933564932578722,
ZDT6,0.20933167171498274,0.20930866265437653,0.21572720066882775,0.20932849788962762,
ZDT6,0.20937400198785183,0.20934550342821834,0.22756311441746765,0.20932334320433998,
ZDT6,0.20933000882482877,0.20935051636165244,0.21888115278987724,0.20926674348314306,
ZDT6,0.20943846593351098,0.2092534454599637,0.22035048712524163,0.20930366339414372,
ZDT6,0.2093390997238749,0.20931258591741805,0.21704465390475644,0.2093314007439706,
ZDT6,0.2092815139934837,0.20932248468074557,0.22694353893707989,0.20931949763157257,
ZDT6,0.20947600591234503,0.20936693287408567,0.22385147120560253,0.20927710418082013,
ZDT6,0.20938131204476348,0.20928355228643652,0.2236623972857223,0.20936172950159807,
ZDT6,0.20932688433978797,0.20927955417090943,0.2309286608467001,0.209301075915859,
ZDT6,0.20941827535672458,0.20935911821006148,0.23214036297277602,0.20930267659637208,
ZDT6,0.209359398658391,0.20935123782841183,0.2119269024447193,0.20930396780350877,
ZDT6,0.20926130586205244,0.20918766694908492,0.23214220082597736,0.20920594836593362,
ZDT6,0.20938223114431948,0.20938052666385262,0.2165945515817582,0.2093166718241261,
ZDT6,0.2094331637373351,0.20932175224567762,0.22842094408288502,0.2093267160758768,
ZDT6,0.2093898441100509,0.20932574766214843,0.22760591381509143,0.20930809114634183,
ZDT6,0.20935334866214025,0.20929519895416177,0.23197706998520237,0.20928126808832817,
ZDT6,0.20936754682100728,0.20925552932639332,0.23068686200455715,0.2093051829531048,
ZDT6,0.20938826605629388,0.20927119321154355,0.2156569946948405,0.20929426610118818,
ZDT6,0.209465983582314,0.2093342964856414,0.2235174251065757,0.20930234088525773,
ZDT6,0.20932106396596983,0.20922690181705114,0.2167359141429892,0.20923182443963884,
ZDT6,0.20934885897908037,0.20927223682153315,0.2272346469437616,0.20923132407041578,
ZDT6,0.2093691185510346,0.2093531076620302,0.21651381314616042,0.20929935299704583,
ZDT6,0.20941017371423434,0.20926456040983363,0.22584039360731042,0.20925576745671143,
ZDT6,0.20935697781463675,0.2092601509865779,0.22634236633980334,0.20932881428309608,
ZDT6,0.20941218711908033,0.20933741344437556,0.22796172268542172,0.2092640077663082,
ZDT6,0.20945419491915326,0.20921520738281188,0.2278578499456316,0.20927955746581742,
ZDT6,0.2093388660162875,0.20920132892777857,0.22630494240295396,0.2093921566840969,
ZDT6,0.2093732674005681,0.20928707329910684,0.23346351298026352,0.20930202913761198,
ZDT6,0.20945262478342666,0.2094150162288756,0.22571478140062504,0.20926398223479586,
ZDT6,0.20935726657292117,0.20930606273182192,0.22905830278811148,0.20928623126287543,
ZDT6,0.20937795763270473,0.2093127968477475,0.22470618383096883,0.20928519517099706,
ZDT6,0.2093391812595314,0.2093535596027954,0.2251977510992228,0.20934187431907125,
ZDT6,0.2093325564815265,0.20925526199637226,0.21540726542785568,0.2092813274255891,
ZDT6,0.2093021047315374,0.20924016998975153,0.22472502369187292,0.20931155532732085,
ZDT6,0.2094145531803068,0.20928056422556865,0.2258961720377833,0.20934360074031053,
ZDT6,0.20931997114565887,0.20929616492297898,0.22683453236040887,0.2093391479456327,
ZDT6,0.20935473085205675,0.20932098669070878,0.21710187634595418,0.20920945190364737,
ZDT6,0.20936609151847071,0.20927166160607757,0.22450710774138577,0.20928257946917214,
ZDT6,0.20937888385800643,0.20926554577142892,0.22546744830067394,0.2093126883437529,
ZDT6,0.20936311526040038,0.20933704770467676,0.2145277607490366,0.2092627383576835,
ZDT6,0.20938531611335678,0.20928165944770472,0.21789264200606803,0.20933306839039187,
ZDT6,0.2093848974771371,0.20932910937222282,0.2252757070762468,0.2093342782426227,
ZDT6,0.20939384868381355,0.2092683073364122,0.22463200998235824,0.20921815728948412,
ZDT6,0.2092623681019668,0.2092548373168817,0.2241230906262583,0.20925216253013632,
ZDT6,0.20933725473571996,0.20929434127715707,0.22724084692322405,0.20929054287051493,
ZDT6,0.209367661901052,0.20931570016058418,0.22092649865540162,0.2093108467311069,
ZDT6,0.20943581292287863,0.20928592469518437,0.2272879674750528,0.20925965746161856,
ZDT2,ZDT2,ZDT2,0.020931928324698475,0.015696583351969585,0.33296743241044796,0.18718125214669437,
ZDT2,3.0717741704822554,3.191292410916141,3.123883654045313,3.485066595634463,ZDT2,2.8297022722473164,2.8542115488853974,2.914404483249197,2.704824444366922,1.9481703164233413,
ZDT2,0.004583911020477572,0.004836732629699514,0.004005867838994137,0.01461639236331852,0.25439974991395,
